"id","content"
98,"ให้ตายสิ เจ้าคนเกินเยียวยา มาตัดสินกันเลย"
99,"ต้องก้าวผ่านความกลัวไปให้ได้"
100,"พวกเราข้ามผ่านความเศร้าโศกมาแล้ว"
101,"การแสดงคืนนี้ท่าทางจะสนุกนะ"
102,"บุปผาจะงดงาม ยามที่ร่วงโรย"
103,"การต่อสู้ครั้งนี้จะมีความหมายหรือเปล่านะ"
104,"นี่ก็คือโชคชะตา มาสนุกกับเกมกันเถอะ"
105,"กลิ่นของดอกไม้ทำให้จิตใจสงบ เธอเองก็ลองเพลิดเพลินกับมันดูสิ"
106,"ผู้ที่อยู่ด้วยดาบ ก็ต้องตายด้วยดาบ มันก็เท่านั้นแหละ"
107,"สงครามที่ไม่มีวันจบได้เปลี่ยนให้โลกกลายเป็นแบบนี้"
108,"ไม่ว่าจะรู้สึกอย่างไร หากกลายเป็นผู้แพ้แล้ว ก็จะสลายไปในพริบตา"
109,"ต่อให้เป็นการต่อสู้ที่ไม่มีความหมาย ก็ยังต้องมีฝ่ายที่ชนะอยู่ดี"
110,"ผู้ที่ยืนอยู่เป็นคนสุดท้าย ก็คือผู้ชนะ"
111,"ขอโทษที แต่คงต้องตายแล้วล่ะ มันเกะกะน่ะ"
112,"ถ้าอยากตายก็เข้ามาได้เลย"
113,"ไม่ว่าจะยังไง ข้าก็แพ้ที่นี่ไม่ได้"
114,"ข้าไม่ชอบความตายที่ไร้ประโยชน์ จะเอาจริงล่ะนะ"
115,"ถ้าดูถูกพลังของข้า ระวังจะเจอดีนะ"
116,"เลือด ก็ต้องตามหาเลือด..."
117,"ความตายมันก็ไม่ได้เลวร้ายนักหรอก จะได้พบความสงบสุขเสียที"
118,"การมีชีวิตอยู่ช่างกวนใจข้าเสียจริง..."
119,"ความตายไม่ใช่จุดจบ...อย่างนั้นรึ"
120,"ความตายนั่นแหละคือแสงสว่างสุดท้าย ที่จะส่องมายังโลกนี้..."
121,"คิดว่าแค่นั้นจะชนะข้าได้งั้นรึ?"
122,"จะแสดงวิชาดาบของข้าให้ดูเป็นขวัญตา"
123,"ได้เวลาตัดสินผลแพ้ชนะกันแล้ว"
124,"ข้าเคยชินกับการเผชิญหน้าปัญหาอยู่แล้ว มา เข้ามาเลย"
125,"การต่อสู้ชั่วนิรันดร์ นั่นแหละที่ข้าต้องการ!"
126,"จะไปล่ะนะ เตรียมใจไว้แล้วรึยัง?"
127,"กลายเป็นเรื่องน่ารำคาญขึ้นมาซะได้"
128,"ไม่ต้องมาโพนทะนาหรอก แค่สู้กันก็พอแล้ว"
129,"ข้าจะแพ้ที่นี่ไม่ได้ เอาล่ะนะ"
130,"ข้ายังมีเรื่องที่ต้องทำอยู่ ขอแบบไม่ต้องออมมือเลยนะ"
131,"เธอเคยเห็นโลกอันมืดมิดนั่นไหมล่ะ?"
132,"เรื่องจริงหรือภาพลวงตากันแน่...จะอันไหนก็ช่างเถอะ"
133,"จะขอทำความปรารถนาของผมให้เป็นจริงนะ...ระวังตัวล่ะ"
134,"ผมไม่ผิด ผมน่ะ..."
135,"อย่ามายุ่งกับผมเลยนะ..."
136,"ผมไม่แพ้หรอก เพราะมันจะต้องเป็นเช่นนั้น"
137,"ไม่มีใครนอกจากผม ที่สามารถต่อกรกับโชคชะตาได้หรอก"
138,"ผมชนะคุณไม่รู้ตั้งกี่ครั้งแล้ว ไม่รู้ตัวเลยเหรอ?"
139,"ถ้าเสียดายชีวิตล่ะก็ เลิกต่อต้านผมเสียเถอะนะ"
140,"อยากจะเห็น «พลัง» ของผมจริงๆ เหรอ?"
141,"ถอยไปก่อนนะ หนูน้อย"
142,"เดี๋ยวตอนใกล้ตาย ก็เสียใจหรอก"
143,"ถ้าอยากมีชีวิตอยู่ต่อไป ก็ล้มข้าให้ได้สิ"
144,"คิดให้ดีสิ ว่าแกมีโอกาสชนะรึเปล่า?"
145,"ประวัติศาสตร์จะซ้ำรอย ไม่ว่าจะเป็นเรื่องดีหรือร้ายก็ตาม"
146,
147,
148,
149,
150,
151,"ถึงเวลาตัดสินโทษแล้ว ทรมานแค่แว้บเดียวเท่านั้นแหละ"
152,"จงสลายไปด้วยลำแสงของข้าซะ"
153,"มาทำให้จบไปโดยไม่ต้องทรมานดีกว่า"
154,"ข้าจะปกป้องให้ได้ ไม่ว่าต้องเสียอะไรไปก็ตาม"
155,"ความหวังจะเกิดจากการต่อสู้งั้นเหรอ? หรือว่า..."
156,"«เลือด» ของฉันมันแพงนะ"
157,"เอาล่ะ ร็อบ! ได้เวลาอาหารแล้ว!"
158,"ไม่ต้องกลัวไปหรอก จะยังไงซะเดี๋ยวก็ต้องตายแล้ว"
159,"อยากได้แรงกระตุ้นเหรอ เดี๋ยวจัดเต็มให้เลย"
160,"ผ่อนคลายสิจ๊ะ ถึงเวลาจบแล้ว"
161,"การกระทำใดก็ต้องมีการชดเชยค่ะ ไม่ว่าจะถูกหรือผิดก็ตาม"
162,"ฉันจะสู้เพื่อชีวิตของตัวเองค่ะ แล้วคุณล่ะ?"
163,"ไม่มีเวลาแล้วค่ะ กรุณาอย่าเข้ามาขวางเลย"
164,"สิ่งที่ถูกแย่งไป ยังไงก็ต้องขอคืนค่ะ"
165,"ฉันยังมีอนาคตที่ต้องปกป้องอยู่ค่ะ"
166,"จะไม่ขอปราณีนะ เตรียมใจไว้ซะ"
167,"ความเวทนาอาจกลายเป็นความเจ็บปวดได้"
168,"จงมาเป็นคราบสนิมบนดาบข้าเสียเถอะ"
169,"ที่ตายของข้า...ไม่ใช่ที่นี่"
170,"ข้าจะให้แกได้เห็นความมืดที่ล้ำลึกกว่าความตาย"
171,"จะเป็นคู่มือให้แล้วกัน เข้ามาเลย"
172,"เอาล่ะ งั้นขอสนุกด้วยหน่อยนะ"
173,"ถ้าโดนฟันล่ะก็เจ็บนะ แต่ที่ยิ่งกว่าเจ็บก็คือตายล่ะ"
174,"มีการต่อสู้ที่หนีไม่พ้นอยู่นะ"
175,"ไม่ว่าฉันจะพูดอะไรตอนนี้ การต่อสู้ก็ต้องเริ่มอยู่ดี"
176,"ถ้าเป็นการทดลองที่ใช้ได้ก็ดีน่ะสิ"
177,"ลองทำอะไรที่น่าสนใจให้ดูหน่อยสิ"
178,"เธอรู้ความลับของโลกนี้มากขนาดไหน?"
179,"เสียเวลาจังนะ ขอรีบๆ จัดการไปเลยก็แล้วกัน"
180,"แปลว่าไม่มีโชคชะตาไหนจะหลบซ่อนได้ยังไงล่ะ"
181,"เอาล่ะ มาสนุกกันเถอะ"
182,"ความมืดกลืนกินทุกสิ่ง เพราะฉะนั้น..."
183,"ก็แค่ต่อสู้ต่อไปใช่ไหมล่ะ"
184,"ถ้าทุกอย่างจบ ก็จะไม่ต้องทรมานแล้วใช่ไหมล่ะ?"
185,"รู้จักความมืดที่แท้จริงไหม? ฉันรู้จักนะ..."
186,"ถ้าเข้ามายุ่งล่ะก็จะไม่ปราณีแล้วนะ!"
187,"ใครจะมันจะยอมแพ้...ในที่แบบนี้กัน!"
188,"ฉันยังมีเรื่องที่ต้องทำอยู่อีกนะ!"
189,"อย่ามาทำล้อเล่นเพราะฉันเป็นเด็กนะ!"
190,"ฉันต้องสู้!"
191,"กลิ่นของความตายที่ช่างงดงามแสนหวานเยือกเย็น คุณเองก็ชอบใช่ไหมล่ะ?"
192,"คุณเองก็จะตายให้ฉันดูใช่ไหม?"
193,"ตายไปแล้วก็จงมาเป็นลูกสมุนของฉันซะ"
194,"ฮุฮุฮุ ได้กลิ่นความตายด้วยล่ะ"
195,"ทุกคนน่าจะตายกันไปซะให้หมดนะ..."
196,"ฉันไม่มีเวลาเท่าไหร่ ไม่ว่างมาจับปลาซิวปลาสร้อยเล่นหรอกนะ"
197,"เป็นการต่อสู้ที่ท่าทางน่าสนุกดีนะ"
198,"เกะกะการวิจัย หายไปซะ"
199,"นานๆ จะออกกำลังทีก็ไม่เลว"
200,"การวิจัยต้องมีการเสียสละอยู่แล้ว รีบๆ ตายซะ"
201,"ยืนยันสถานการณ์ เตรียมเก็บกวาดศัตรู"
202,"ขอใช้ชื่อกองทัพออโรลเป็นเดิมพัน ขอชัยชนะนี้ไปล่ะ"
203,"ฉันจะสู้ เพื่อความยุติธรรมของอาณาจักร"
204,"ไม่ว่าใครก็ทำลายความภาคภูมิของอาณาจักรไม่ได้"
205,"หากเพื่อปกป้องเกียรติยศแล้วล่ะก็ ขอสละชีพให้ไม่ว่าจะเมื่อไหร่"
206,"สิ่งที่จะนำพาไพ่ในมือมาคือโชคชะตา แต่สิ่งที่เลือกไพ่นั้นคือความนึกคิดของท่าน"
207,"ท่านต้องการทราบวิธีการเล่นเกมหรือไม่?"
208,"แม้โชคชะตาก็ยังมีการผันเปลี่ยน กรุณาจับตาดูให้ดี"
209,"เกมนั้นมีทั้งโชคดีและโชคร้าย แต่สุดท้ายแล้วสิ่งเหล่านั้นก็จะมาบรรจบรวมกัน"
210,"ต่อให้มีตัวเลือกเป็นอนันต์ ทว่าสิ่งที่ท่านเลือกนั้นมีได้เพียงหนึ่ง"
211,"ไม่เป็นมิตรเอาซะเลยนะ เจ้าพวกคนไร้น้ำยา"
212,"จงหายไปจากสายตาของข้าซะ เจ้าคนเถื่อนโสโครก"
213,"อยากจะโดนลวดของข้าหั่นเป็นชิ้นๆ สินะ"
214,"ผู้ที่จะปกครองโลกนี้มีแต่ท่านเรดเกรฟเท่านั้น"
215,"การเตรียมการเรียบร้อยแล้ว"
216,"เราจะจับตาดูโลกใบนี้ ไม่ให้เล็ดลอดสายตาไปแม้แต่คนเดียว"
217,"พลังนี้มันเกินกำลังของมนุษย์ เราจะกำจัดเอง"
218,"นึกไม่ถึงเลยว่าจะหันดาบเข้าหาเราด้วยเรื่องแค่นี้"
219,"หลีกไป เจ้ามนุษย์ผู้โง่เขลา"
220,"ภารกิจของเราคือการปกป้องโลก ไม่ยอมให้เข้ามาขวางหรอก"
221,"เพลิงนี้จะเผาผลาญทุกอย่างให้มอดไหม้... ทุกๆ อย่าง"
222,"ถ้าจะประลองกันก็ได้นะ"
223,"ข้ามาเพื่อทำให้ทุกอย่างเป็นเถ้าถ่าน เตรียมใจซะ"
224,"จงถูกเพลิงเผาไหม้ และเศร้าเสียใจซะ"
225,"ข้าจะเป็นอิสระจากโลกนี้ จะไม่ยอมให้ใครมาขวางหรอก"
226,"ความว่างเปล่าจะครอบครองทุกสิ่ง ให้แกเป็นเครื่องบรรณาการนั่นก็แล้วกัน"
227,"ต่อหน้าพลังนี้น่ะ พลังใดๆ ก็ไร้ประโยชน์"
228,"เสียใจที่ได้พบกับข้าสินะ"
229,"ข้ามีเรื่องที่ต้องทำ ต่อให้ต้องเป็นศัตรูกับคนทั้งโลกก็ตาม"
230,"ข้าจะสู้จนถึงที่สุด ไม่ว่าจะอยู่ที่ไหน"
231,"จะพยายามต่อสู้ไปเพื่ออะไร? เพื่อโลกนี้เหรอ? หรือว่าเพื่อตัวเองกัน?"
232,"คนจำลองเครื่องจักร เครื่องจักรก็เลียนแบบคน"
233,"ดูเหมือนว่าจะได้ประสบการณ์น่าสนใจจากโลกใบนี้นะ"
234,"การทำลายล้างเพื่อสร้างใหม่ นี่แหละคือสิ่งจำเป็น"
235,"ฉันนึกออกแล้ว นึกออกหมดแล้ว!"
236,"ฉันเองก็มีสิ่งที่ต้องปกป้องเหมือนกัน!"
237,"ฟลอเรนซ์แห่งกองทัพออโรลอาณาจักรรูบิโอน่า มาแล้วค่ะ!"
238,"จะแสดงพลังของทหารพรานติดเกราะให้ดู"
239,"รับทราบ ทำลายศัตรูทั้งหมด"
240,"ฉันไม่กลัวความตายหรอก!"
241,"จะแสดงพลังของเทพอสูรให้ดูเป็นขวัญตา"
242,"เทพอสูรของฉันไม่มีวันแพ้แน่!"
243,"ฉันจะปกป้องทุกคนด้วยพลังของฉันเอง!"
244,"หลีกไป ฉันไม่อยากจะทำร้ายใครนะ!"
245,"ชิลฟ์ ไม่ต้องออมมือนะ!"
246,"สุดท้ายแล้ว สิ่งที่จะแบ่งแยกผู้ยังชีวิตกับผู้ที่ตายแล้ว ก็คือปณิธาน"
247,"เห็นร่างข้าแล้ว คงปล่อยให้อยู่รอดต่อไปไม่ได้"
248,"แสงต้องคู่กับเงา"
249,"แกไม่สามารถเห็นวิชาของข้าทั้งหมดหรอก"
250,"ข้าจะไม่ยอมเป็นแค่เบี้ยของผู้ปกครองหรอก"
251,"ให้ตายสิ กลายเป็นเรื่องยุ่งยากขึ้นมาซะได้"
252,"ขอโทษนะ แต่ช่วยไปที่อื่นก่อนได้ไหม?"
253,"ให้ตายสิ เลือกนายจ้างผิดคนซะแล้ว"
254,"ไม่ชอบการต่อสู้เลย แต่ก็ช่วยไม่ได้"
255,"ถ้าจะทำขนาดนี้ก็ต้องจ่ายเพิ่มนะ"
256,"เมื่อดวงดาวอยู่ในตำแหน่งที่เหมาะที่ควร จะได้รู้กันว่าพวกเรานั้นทำถูกแล้ว"
257,"อาณาจักรเจิดจรัสนั่นแหละ ที่จะครอบครองทุกสิ่ง"
258,"ความทรมานของเราคือความทรมานของโลก จึงจำเป็นต้องรักษา"
259,"เพราะมีความหวังผู้คนจึงต้องทรมาน ให้ทุกอย่างจบลงตรงนี้ล่ะ"
260,"เจ้าพวกไร้ประโยชน์ จงเน่าเปื่อยไปซะเถอะ"
261,"การแสดงคืนนี้ท่าทางจะสนุกนะ"
262,"บุปผาจะงดงาม ยามที่ร่วงโรย"
263,"การต่อสู้ครั้งนี้จะมีความหมายหรือเปล่านะ"
264,"นี่ก็คือโชคชะตา มาสนุกกับเกมกันเถอะ"
265,"กลิ่นของดอกไม้ทำให้จิตใจสงบ เธอเองก็ลองเพลิดเพลินกับมันดูสิ"
266,"เด็กน้อยเอ๋ย การรู้จักหนีก็เป็นความกล้าหาญนะ"
267,"ไม่ว่าจะอย่างไรก็อยากโดนฟันสินะ"
268,"อยากจะลองชิมดาบของคนแก่ดูบ้างไหมล่ะ?"
269,"จะแสดงฝีมือดาบที่ลับคมด้วยชีวิตข้าให้ดู"
270,"แค่นี้ไม่ตายหรอก ข้าจะปกป้องอนาคตนี้ให้ดู"
271,"จะเอาชนะฉันให้ได้งั้นรึ? ไอแซค"
272,"อดีตที่เคยแบ่งปันความเจ็บปวดให้แก่กัน มันก็แค่เรื่องเก่าๆ"
273,"เวลามักผันผ่าน ไม่ว่าจะอยู่ที่ใด"
274,"มาตัดสินผลแพ้ชนะระหว่างฉันกับนายกันตอนนี้เลยเถอะ"
275,"ไม่คิดเลยว่าจะได้เจอคุณ"
276,"มันไม่เหมือนเมื่อก่อนแล้วนะ ฟรีดริช"
277,"ตอนนั้นน่าจะจัดการไปซะให้เรียบร้อยนะ"
278,"เปลี่ยนไปทั้งคู่สินะ"
279,"ขอดูพลังที่แท้จริงหน่อยสิ ผู้พิทักษ์ "
280,"เอวา มาตัดสินกันเถอะ"
281,"ถูกความตายเข้าครอบงำหรือไง กรุนวัลด์"
282,"ดวงสมพงษ์กันจริงนะ"
283,"ท่าทางร่าเริงนั่นไม่เปลี่ยนไปเลยนะ"
284,"จะหลบระเบิดนั่นให้ดู"
285,"ข้าเป็นหนี้แกอยู่หนนึงนี่นะ งั้นจะขอคืนให้เดี่ยวนี้เลยก็แล้วกัน"
286,"จะเอาให้เละเลย เบลซ"
287,"ฉันเก่งกว่าเดิมแล้วนะ เบิร์นฮาร์ท"
288,"จะแสดงฝีมือที่ฝึกมากับนายให้ดู"
289,"เจอผู้หญิงน่ารำคาญเข้าซะแล้ว"
290,"เธอต่อสู้แบบนี้เนี่ยนะ"
291,"น่าสนุกนี่ อยากจะลองสู้ด้วยสักครั้งอยู่แล้ว"
292,"ความคิดถึงอะไรนั่น ไม่จำเป็นสำหรับข้า"
293,"ข้าชอบที่นี่มากกว่าโลกปัจจุบันนี้อีกนะ"
294,"...เคยเจอกันที่ไหนมาก่อนหรือเปล่า?"
295,"คุณก็เหมือนกับผม ตรงที่ถูกความตายครอบงำเหมือนกัน"
296,"สิ่งที่เจอในการต่อสู้ สุดท้ายก็มีแค่ความตาย"
297,"หญิงสาวผู้นำพาความตาย...มาจบเรื่องกันเลยดีกว่า"
298,"สุดท้ายพวกเราก็ถูกความตายเข้าครอบงำ..."
299,"มาเลย เอวาริสท์"
300,"ไม่เปลี่ยนเลยนะ นานๆ ทีมาสู้กันดีกว่า"
301,"มาสู้กันอีกครั้ง ดูสิว่าใครจะแข็งแกร่งกว่ากัน"
302,"มาประมือกัน เลออน"
303,"เจด ไม่คิดเลยนะว่าจะมาเจอแกที่นี่"
304,"ดาบของข้ามันเยี่ยมกว่าปืนของแกอยู่แล้ว"
305,"เบลซ ข้าไม่ใช่คนที่จะถูกแกฆ่าได้นะ"
306,"ถึงจะเป็นแก แต่ข้าก็ไม่แพ้หรอก"
307,"ขอใช้แกเป็นคู่ทดลองฝีมือก็แล้วกัน"
308,"จะจับจุดวิชานั่นให้ดู!"
309,"ไม่คิดเลยนะว่าจะได้พบกันอีกครั้งในรูปแบบนี้"
310,"คิดอะไรง่ายๆ เหมือนเดิมเลยนะ นายน่ะ"
311,"มีสติหน่อย กรุนวัลด์"
312,"อยากเจอนายอยู่พอดีเลย อาเบล"
313,"เราน่าจะมีเรื่องที่ต้องคุยก่อนสู้กันนะ"
314,"เบลซ ดาบของนายน่ะมันเป็นดาบต้องสาป"
315,"ผู้ชายอย่างแกก็เสียสติเป็นเหมือนกันสินะ"
316,"...จะทุ่มสุดตัวนะครับ อาจารย์"
317,"ผู้หญิงประหลาด..."
318,"ขอรับค่าตอบแทนของการทรยศล่ะ"
319,"นายอีกแล้วเหรอ พอได้แล้วล่ะน่า"
320,"ไม่คิดเลยนะว่านายจะทรยศ"
321,"แล้วผมจะทำยังไงดี..."
322,"ต้องทำให้มันจบแล้วล่ะนะ อาเบล"
323,"ผมไม่ต้องการความช่วยเหลือจากใครทั้งนั้น!"
324,"ผมจะทำให้จบเอง ไม่ว่าจะกี่ครั้งก็ตาม!"
325,"จะเอาให้กระจุยทั้งหมดเลย"
326,"ไม่ว่าจะกี่ครั้ง สู้ไปก็เปล่าประโยชน์น่า!"
327,"ฉันไม่ได้แก่จนสู้พวกแกไม่ไหวนี่"
328,"รู้สึกตื่นเต้นขึ้นมาแล้วสิ เลออน นี่เป็นนิสัยไม่ดีของข้าเองน่ะ"
329,"เจด ไม่คิดเลยนะว่าจะต้องสู้กับแก"
330,"ถอยไป นี่เป็นเพื่อนสมัยก่อนน่ะ"
331,"ข้าจะจัดการหัวหน้ากลุ่มทั้งหมด"
332,"เลิกต่อต้านไร้สาระสักทีน่ะ รอสโซ่"
333,"จะของทวงบัญชีคืนละนะ มิเลียน"
334,"ขอโทษนะคุณหนู ฉันปล่อยให้เธอมาเกะกะไม่ได้หรอก"
335,"...."
336,"ให้ทุกอย่างมันจบลงที่นี่เถอะ"
337,"ดื้อด้านจริงๆ เลยสิ ให้ตาย"
338,"ฉันรู้สึกสงสารแกจริงๆ กรุนวัลด์"
339,"ฉันจะผนึกวิชาทุกอย่างของแกให้ดู"
340,"ดาบของแกใช้กับฉันไม่ได้ผลหรอก"
341,"ปืนของแกก็ใช้ได้เลยนี่"
342,"เลิกเล่นตลกกันได้แล้วล่ะนะ"
